%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1471704474627462083,-0.027903219685,0.0193227268755,1.37054812908,1.53652274609,-0.174040988088,3.11319589615,0.0
1471704474752626585,-0.0281013399363,0.0194000396878,1.37521111965,1.53752946854,-0.146961569786,3.10280442238,0.0
1471704474836745109,-0.0284315422177,0.0192525051534,1.37626540661,1.5391330719,0.0949622988701,-3.0768969059,0.0
1471704474909282402,-0.0284011829644,0.0192849822342,1.37404835224,1.54041337967,0.105937421322,-3.07319498062,0.0
1471704474988564556,-0.0283827409148,0.0192620810121,1.37692213058,1.53807377815,0.103433780372,-3.10621142387,0.0
1471704475064190656,-0.0280589833856,0.0194153543562,1.37361860275,1.53828144073,-0.156713023782,3.09959983826,0.0
1471704475136708025,-0.0284315422177,0.0192525051534,1.37626540661,1.5391330719,0.0949622988701,-3.0768969059,0.0
1471704475219890920,-0.0284136161208,0.0192745476961,1.37691903114,1.53908395767,0.0985031276941,-3.08712363243,0.0
1471704475295389110,-0.0279136169702,0.0195296928287,1.36128973961,1.54609823227,-0.196703419089,3.05099892616,0.0
1471704475376171798,-0.0278455577791,0.0186892673373,1.37683868408,1.5520324707,-0.154468044639,3.00415587425,0.0
1471704475449003868,-0.0270664542913,0.0118773775175,1.37603843212,1.57058084011,-0.0184233728796,2.92988657951,0.0
1471704475526655048,-0.0269233584404,-0.0031348078046,1.37300634384,1.56859719753,-0.0278833638877,2.81095767021,0.0
1471704475607763799,-0.0270325299352,-0.0153916385025,1.35979962349,1.56305968761,0.0375849269331,-3.01295351982,0.0
1471704475688034261,-0.0265873894095,-0.0182428881526,1.31961286068,1.56852138042,0.182916492224,-2.99483466148,0.0
1471704475767162327,-0.0262260250747,-0.0203883741051,1.30949246883,1.56744217873,0.17494828999,-2.95915222168,0.0
1471704475843892651,-0.0255061350763,-0.0208089984953,1.29031252861,1.57480180264,-0.17644892633,2.99685120583,0.0
1471704475918528996,-0.0255555845797,-0.0211110338569,1.29818534851,1.57079637051,0.000301205727737,-3.14141392708,0.0
1471704475993558593,-0.0253877304494,-0.0211208965629,1.29557335377,1.56810498238,-0.0944315344095,-3.10611176491,0.0
1471704476072684610,-0.0241848602891,-0.0235682055354,1.2593960762,1.57632255554,-0.218859985471,3.02267098427,0.0
1471704476157283478,-0.0241723880172,-0.0278458725661,1.25792658329,1.57406592369,-0.208820730448,3.00158381462,0.0
1471704476231717423,-0.023853873834,-0.0317940637469,1.24496209621,1.5707821846,-0.18752540648,2.9559032917,0.0
1471704476327985454,-0.0240456219763,-0.040520530194,1.23658788204,1.56364047527,0.0289206467569,-2.96820473671,0.0
1471704476406745169,-0.0241414848715,-0.0452680066228,1.22898328304,1.56764912605,0.0411901473999,-3.09183502197,0.0
1471704476484929748,-0.0239734984934,-0.049264613539,1.22717821598,1.57145273685,-0.0784402042627,3.03882217407,0.0
1471704476558717402,-0.0230657942593,-0.0570664741099,1.20684361458,1.56422305107,-0.108382031322,2.96445226669,0.0
1471704476634279838,-0.0232449956238,-0.0609055608511,1.18466520309,1.55730390549,0.16909866035,-3.04678750038,0.0
1471704476710252799,-0.0228217169642,-0.0566893443465,1.17669415474,1.55824279785,0.0296671316028,-3.00334811211,0.0
1471704476790941790,-0.0227488707751,-0.0533969886601,1.16901683807,1.5536634922,0.0494037084281,-3.09974598885,0.0
1471704476865278375,-0.0218535140157,-0.0543773919344,1.13899505138,1.5799959898,-0.200034633279,3.00139164925,0.0
1471704476941223915,-0.0216472558677,-0.0541936978698,1.13465476036,1.57697355747,-0.184706479311,2.97037911415,0.0
1471704477019436478,-0.0219197720289,-0.0552193708718,1.12419557571,1.54264080524,0.152847722173,-3.13352394104,0.0
1471704477092739080,-0.0217626616359,-0.0556227490306,1.11810183525,1.56076741219,0.00342700700276,-3.0041437149,0.0
1471704477172464898,-0.0218628291041,-0.0571371465921,1.10431969166,1.54839074612,0.104074344039,2.97960972786,0.0
1471704477248644767,-0.021585976705,-0.058009237051,1.09197640419,1.55290424824,0.157955646515,3.08134460449,0.0
1471704477329479604,-0.0207005776465,-0.0591021776199,1.0860170126,1.5717113018,-0.158837884665,2.9789545536,0.0
1471704477407439900,-0.0203607622534,-0.0588152073324,1.06409525871,1.56962704659,-0.196390703321,3.01113438606,0.0
1471704477486665733,-0.0208224188536,-0.0590047128499,1.05913984776,1.56695830822,0.0792958885431,-3.0856616497,0.0
1471704477566115566,-0.0208918005228,-0.0607644356787,1.06271898746,1.5678627491,-0.0133952246979,3.05315804482,0.0
1471704477645856898,-0.0202574338764,-0.0609809421003,1.03822481632,1.55022704601,-0.1501981318,3.09506654739,0.0
1471704477724423883,-0.0208470448852,-0.058836184442,1.02344584465,1.54367589951,0.100923813879,3.01451086998,0.0
1471704477804781301,-0.0201490260661,-0.0561535693705,1.01621258259,1.57366800308,-0.145967677236,2.97906327248,0.0
1471704477883511774,-0.0195890311152,-0.0545048750937,1.00133824348,1.56180000305,-0.174130529165,-3.12604117393,0.0
1471704477964919152,-0.0203427504748,-0.0559261329472,0.994242012501,1.56859219074,-0.0328841134906,3.02784204483,0.0
1471704478042357222,-0.0198603477329,-0.0556676834822,0.985505580902,1.56776928902,-0.108687974513,2.99214935303,0.0
1471704478122664442,-0.0191712807864,-0.0519555956125,0.96944475174,1.57554149628,-0.145444437861,2.96986103058,0.0
1471704478198715208,-0.0194368008524,-0.0487571768463,0.958883821964,1.55381417274,-0.0711262300611,-3.06698846817,0.0
